Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2021-01-04,85.54794311523438,87.34995767779742,84.60678737782982,87.22655543499918,37324000
2021-01-05,86.23780059814453,86.57381789813013,85.09047314592175,85.49637399797825,20360000
2021-01-06,85.38685607910156,86.43209217105506,84.05962797006715,84.26579998759716,46588000
2021-01-07,87.93724822998047,88.10971491007409,85.57915243705426,85.57915243705426,41936000
2021-01-08,89.10143280029297,89.17726037008994,87.28701600900457,88.07701571767527,35484000
2021-01-11,87.04267120361328,88.43482947963955,86.83699831013621,88.07006012945878,34796000
2021-01-12,86.10797119140625,87.61807946434553,85.06472389273637,86.50098592912035,29528000
2021-01-13,86.59465789794922,87.04764196663757,85.60691063338058,85.60691063338058,23432000
2021-01-14,85.78531646728516,87.60072359261585,85.54494757680975,86.6749271380058,29212000
2021-01-15,85.62178039550781,86.61299123657747,84.83327803981163,85.69116485188914,31444000
2021-01-19,88.43928527832031,89.39927102495157,85.8799786898442,86.38400845133536,41660000
2021-01-20,93.1772689819336,94.15113159683025,90.17588335880014,90.51586333657515,64152000
2021-01-21,93.37948608398438,95.75492235156246,93.1445696134799,93.85031725362155,58634000
2021-01-22,93.7962875366211,94.38258801925332,93.00034392716495,93.74177064385457,32744000
2021-01-25,93.88153076171875,95.2464344214254,92.14096797256826,94.79642238688461,50586000
2021-01-26,94.55902099609375,94.94559256063314,92.98200896097454,93.47067208076419,31462000
2021-01-27,90.14764404296875,93.19710390065373,89.07416260309691,92.92154742901175,82512000
2021-01-28,91.84558868408203,93.56979410024235,90.7453441830221,90.7453441830221,55278000
2021-01-29,90.56493377685547,91.56506801621617,89.28627865285289,90.89500711521993,44530000
2021-02-01,93.82156372070312,94.9351859580172,91.41886545698281,91.41886545698281,40252000
2021-02-02,95.11260986328125,96.61181293798191,94.48070854008223,94.81574275927689,66332000
2021-02-03,102.03919982910156,104.40522092105503,99.79261830171446,102.37274430388717,97882000
2021-02-04,101.77900695800781,102.55561366138531,100.86064423524446,102.1254300837505,48596000
2021-02-05,103.5235366821289,103.87591138224194,101.59910316453163,102.07289876311265,29866000
2021-02-08,103.30992889404297,104.82053612407776,102.26073770644324,104.07712806646019,28828000
2021-02-09,102.85743713378906,104.00327492261671,102.59030513019513,102.82819357536142,21892000
2021-02-10,103.40706634521484,104.02161972399544,101.71011556158754,103.24153433379384,25102000
2021-02-11,103.51956176757812,103.77975153703218,102.5338035673193,103.6310759901082,20480000
